solveResult, pEnvyFree, solveElapsedTime, totalSolveElaspsedTime, |P|, |I|, cash,  fileNumber
2, 0, 0.0087, 3.8842, 3, 6, 200, 46
2, 0, 0.009, 3.8932, 3, 6, 250, 46
2, 0, 0.0086, 3.9018, 3, 6, 300, 46
2, 0, 0.0092, 3.911, 3, 6, 400, 46
2, 0, 0.0135, 3.9245, 3, 6, 600, 46
2, 0, 0.0083, 3.9328, 3, 6, 800, 46
2, 0, 0.0121, 3.9448, 3, 7, 50, 47
2, 0, 0.0094, 3.9543, 3, 7, 100, 47
2, 0, 0.012, 3.9662, 3, 7, 150, 47
2, 0, 0.0091, 3.9753, 3, 7, 200, 47
2, 0, 0.0088, 3.9842, 3, 7, 250, 47
2, 0, 0.0094, 3.9936, 3, 7, 300, 47
2, 0, 0.0105, 4.0042, 3, 7, 400, 47
2, 0, 0.0102, 4.0144, 3, 7, 600, 47
2, 0, 0.0106, 4.025, 3, 7, 800, 47
2, 0, 0.0275, 4.0525, 3, 8, 50, 48
2, 0, 0.0095, 4.062, 3, 8, 100, 48
2, 0, 0.0097, 4.0718, 3, 8, 150, 48
2, 0, 0.0083, 4.0801, 3, 8, 200, 48
2, 0, 0.0091, 4.0892, 3, 8, 250, 48
2, 0, 0.0095, 4.0986, 3, 8, 300, 48
2, 0, 0.0092, 4.1078, 3, 8, 400, 48
2, 0, 0.0083, 4.1161, 3, 8, 600, 48
2, 0, 0.0125, 4.1286, 3, 8, 800, 48
2, 0, 0.0539, 4.1825, 3, 9, 50, 49
2, 0, 0.0105, 4.193, 3, 9, 100, 49
2, 0, 0.0171, 4.21, 3, 9, 150, 49
2, 0, 0.0098, 4.2198, 3, 9, 200, 49
2, 0, 0.0115, 4.2313, 3, 9, 250, 49
2, 0, 0.0109, 4.2422, 3, 9, 300, 49
2, 0, 0.0099, 4.252, 3, 9, 400, 49
2, 0, 0.0106, 4.2627, 3, 9, 600, 49
2, 0, 0.0082, 4.2709, 3, 9, 800, 49
2, 0, 0.0979, 4.3688, 3, 10, 50, 50
2, 0, 0.0093, 4.3781, 3, 10, 100, 50
2, 0, 0.009, 4.3872, 3, 10, 150, 50
2, 0, 0.009, 4.3962, 3, 10, 200, 50
2, 0, 0.011, 4.4072, 3, 10, 250, 50
2, 0, 0.011, 4.4182, 3, 10, 300, 50
2, 0, 0.0159, 4.4341, 3, 10, 400, 50
2, 0, 0.0093, 4.4434, 3, 10, 600, 50
2, 0, 0.0135, 4.4569, 3, 10, 800, 50
2, 0, 0.0216, 4.4786, 3, 11, 50, 51
2, 0, 0.0093, 4.4879, 3, 11, 100, 51
2, 0, 0.009, 4.4969, 3, 11, 150, 51
2, 0, 0.0091, 4.506, 3, 11, 200, 51
2, 0, 0.0083, 4.5143, 3, 11, 250, 51
2, 0, 0.0083, 4.5226, 3, 11, 300, 51
2, 0, 0.0078, 4.5304, 3, 11, 400, 51
2, 0, 0.0079, 4.5383, 3, 11, 600, 51
2, 0, 0.0079, 4.5462, 3, 11, 800, 51
2, 0, 0.0189, 4.5651, 3, 12, 50, 52
2, 0, 0.0096, 4.5747, 3, 12, 100, 52
2, 0, 0.0087, 4.5834, 3, 12, 150, 52
2, 0, 0.0083, 4.5917, 3, 12, 200, 52
2, 0, 0.0085, 4.6002, 3, 12, 250, 52
2, 0, 0.0078, 4.608, 3, 12, 300, 52
2, 0, 0.0148, 4.6228, 3, 12, 400, 52
2, 0, 0.008, 4.6308, 3, 12, 600, 52
2, 0, 0.0084, 4.6391, 3, 12, 800, 52
2, 0, 0.0352, 4.6743, 3, 13, 50, 53
2, 0, 0.0082, 4.6825, 3, 13, 100, 53
2, 0, 0.0087, 4.6912, 3, 13, 150, 53
2, 0, 0.0093, 4.7005, 3, 13, 200, 53
2, 0, 0.0081, 4.7086, 3, 13, 250, 53
